,raceId,driverId,lap,position,positionOrder,raceKey,delta_mean,delta_median,Max,Min,Safety,Red_flag,Safety_min,Red_flag_min
11020,1061,4,39,7,7,202110,2.2114736842113416,-15.763999999999214,75.31371504518847,-84.79783040935672,,,,
11021,1061,4,40,7,7,202110,2.48694736842117,-15.706000000000131,75.31371504518847,-84.79783040935672,,,,
11022,1061,4,41,7,7,202110,2.2336695906433306,-15.834499999999935,75.31371504518847,-84.79783040935672,,,,
11023,1061,4,42,7,7,202110,1.9692251461992782,-15.8125,75.31371504518847,-84.79783040935672,,,,
11024,1061,4,43,7,7,202110,1.8378918128655641,-15.819499999999607,75.31371504518847,-84.79783040935672,,,,
11025,1061,4,44,7,7,202110,1.7425584795328177,-15.66399999999976,75.31371504518847,-84.79783040935672,,,,
11026,1061,4,45,7,7,202110,1.6028362573097183,-15.666000000000167,75.31371504518847,-84.79783040935672,,,,
11027,1061,4,46,7,7,202110,1.8767807017547966,-15.645499999999629,75.31371504518847,-84.79783040935672,,,,
11028,1061,4,47,7,7,202110,3.231669590642923,-15.365999999999985,75.31371504518847,-84.79783040935672,,,,
11029,1061,4,48,7,7,202110,3.518780701754622,-15.22649999999976,75.31371504518847,-84.79783040935672,,,,
11030,1061,4,49,7,7,202110,4.71611403508814,-15.335000000000036,75.31371504518847,-84.79783040935672,,,,
11031,1061,4,50,7,7,202110,4.583447368420821,-15.3100000000004,75.31371504518847,-84.79783040935672,,,,
11032,1061,4,51,7,7,202110,4.0391695906437235,-15.654499999999643,75.31371504518847,-84.79783040935672,,,,
11033,1061,4,52,7,7,202110,3.2207150451886264,-16.23150000000078,75.31371504518847,-84.79783040935672,,,,
11034,1061,832,1,8,6,202110,3.0351578947368694,3.098000000000013,75.31371504518847,-84.79783040935672,,,,
11035,1061,832,2,8,6,202110,4.326421052631645,3.9180000000000064,75.31371504518847,-84.79783040935672,,75.31371504518847,,-84.79783040935672
11036,1061,832,3,8,6,202110,8.524631578947265,7.6929999999993015,75.31371504518847,-84.79783040935672,,,,
11037,1061,832,4,7,6,202110,1.7404736842104285,1.8709999999996398,75.31371504518847,-84.79783040935672,,,,
11038,1061,832,5,6,6,202110,3.5762105263156627,3.7149999999996908,75.31371504518847,-84.79783040935672,,,,
11039,1061,832,6,6,6,202110,4.3386842105264805,4.3530000000000655,75.31371504518847,-84.79783040935672,,,,
11040,1061,832,7,6,6,202110,5.477684210526149,5.53899999999976,75.31371504518847,-84.79783040935672,,,,
11041,1061,832,8,6,6,202110,6.400526315789193,6.587999999999738,75.31371504518847,-84.79783040935672,,,,
11042,1061,832,9,6,6,202110,7.089684210526229,7.373999999999796,75.31371504518847,-84.79783040935672,,,,
11043,1061,832,10,6,6,202110,7.5191578947369635,7.920999999999822,75.31371504518847,-84.79783040935672,,,,
11044,1061,832,11,6,6,202110,8.019684210526066,8.571999999999662,75.31371504518847,-84.79783040935672,,,,
11045,1061,832,12,6,6,202110,8.670894736842001,9.302999999999884,75.31371504518847,-84.79783040935672,,,,
11046,1061,832,13,6,6,202110,9.06910526315778,9.910999999999603,75.31371504518847,-84.79783040935672,,,,
11047,1061,832,14,6,6,202110,9.557315789473705,10.501999999999953,75.31371504518847,-84.79783040935672,,,,
11048,1061,832,15,6,6,202110,10.025526315789648,11.130999999999858,75.31371504518847,-84.79783040935672,,,,
11049,1061,832,16,6,6,202110,10.387789473684279,11.67599999999993,75.31371504518847,-84.79783040935672,,,,
11050,1061,832,17,6,6,202110,10.982578947367983,12.524999999999636,75.31371504518847,-84.79783040935672,,,,
11051,1061,832,18,6,6,202110,11.481947368420606,12.959999999999582,75.31371504518847,-84.79783040935672,,,,
11052,1061,832,19,6,6,202110,15.676263157894937,13.088000000000193,75.31371504518847,-84.79783040935672,,,,
11053,1061,832,20,6,6,202110,18.261736842105165,13.482999999999265,75.31371504518847,-84.79783040935672,,,,
11054,1061,832,21,5,6,202110,20.121789473684657,14.310999999999694,75.31371504518847,-84.79783040935672,,,,
11055,1061,832,22,4,6,202110,22.240999999999985,15.430000000000291,75.31371504518847,-84.79783040935672,,,,
11056,1061,832,23,3,6,202110,24.576894736842405,16.690999999999804,75.31371504518847,-84.79783040935672,,,,
11057,1061,832,24,3,6,202110,27.53863157894739,17.659999999999854,75.31371504518847,-84.79783040935672,,,,
